# Timestamp(ns);gear_cmd;accelerator_cmd;brake_cmd
1687075207226933504.000000;1.000000;100.000000;0.000000
1687075207268167424.000000;1.000000;100.000000;0.000000
1687075207285846016.000000;1.000000;100.000000;0.000000
1687075207326686720.000000;1.000000;100.000000;0.000000
1687075207386598144.000000;1.000000;100.000000;0.000000
1687075207426616576.000000;1.000000;100.000000;0.000000
1687075207487531264.000000;1.000000;100.000000;0.000000
1687075207526383872.000000;1.000000;100.000000;0.000000
1687075207586895872.000000;1.000000;100.000000;0.000000
1687075207646071552.000000;1.000000;100.000000;0.000000
1687075207686708224.000000;1.000000;100.000000;0.000000
1687075207728534784.000000;1.000000;100.000000;0.000000
1687075207806445312.000000;1.000000;100.000000;0.000000
1687075207826250240.000000;1.000000;100.000000;0.000000
1687075207887424768.000000;1.000000;100.000000;0.000000
1687075207926206720.000000;1.000000;100.000000;0.000000
1687075207988033792.000000;1.000000;100.000000;0.000000
1687075208026684416.000000;1.000000;100.000000;0.000000
1687075208086594304.000000;1.000000;100.000000;0.000000
1687075208147177216.000000;1.000000;100.000000;0.000000
1687075208207867648.000000;1.000000;100.000000;0.000000
1687075208268004352.000000;1.000000;100.000000;0.000000
1687075208286611712.000000;1.000000;100.000000;0.000000
1687075208327020800.000000;1.000000;100.000000;0.000000
1687075208386697728.000000;1.000000;100.000000;0.000000
1687075208426591744.000000;1.000000;100.000000;0.000000
1687075208487261952.000000;1.000000;100.000000;0.000000
1687075208527101184.000000;1.000000;100.000000;0.000000
1687075208587020800.000000;1.000000;100.000000;0.000000
1687075208647099136.000000;1.000000;100.000000;0.000000
1687075208686559488.000000;1.000000;100.000000;0.000000
1687075208726490112.000000;1.000000;100.000000;0.000000
1687075208786303232.000000;1.000000;100.000000;0.000000
1687075208826288896.000000;1.000000;100.000000;0.000000
1687075208887227904.000000;1.000000;100.000000;0.000000
1687075208926494208.000000;1.000000;100.000000;0.000000
1687075208987454720.000000;1.000000;100.000000;0.000000
1687075209026865408.000000;1.000000;100.000000;0.000000
1687075209087068672.000000;1.000000;100.000000;0.000000
1687075209126293504.000000;1.000000;100.000000;0.000000
1687075209209022976.000000;1.000000;100.000000;0.000000
1687075209266590976.000000;1.000000;100.000000;0.000000
1687075209307360512.000000;1.000000;100.000000;0.000000
1687075209327375616.000000;1.000000;100.000000;0.000000
1687075209386297600.000000;1.000000;100.000000;0.000000
1687075209427643392.000000;1.000000;100.000000;0.000000
1687075209487347200.000000;1.000000;100.000000;0.000000
1687075209546115840.000000;1.000000;100.000000;0.000000
1687075209586536448.000000;1.000000;100.000000;0.000000
1687075209647037696.000000;1.000000;100.000000;0.000000
1687075209686675200.000000;1.000000;100.000000;0.000000
1687075209726499840.000000;1.000000;100.000000;0.000000
1687075209785913600.000000;1.000000;100.000000;0.000000
1687075209845844224.000000;1.000000;100.000000;0.000000
1687075209886449664.000000;1.000000;100.000000;0.000000
1687075209946894080.000000;1.000000;100.000000;0.000000
1687075209986308352.000000;1.000000;100.000000;0.000000
1687075210046890496.000000;1.000000;100.000000;0.000000
1687075210086588928.000000;1.000000;100.000000;0.000000
1687075210167708416.000000;1.000000;100.000000;0.000000
1687075210206562304.000000;1.000000;100.000000;0.000000
1687075210226092544.000000;1.000000;100.000000;0.000000
1687075210306682368.000000;1.000000;100.000000;0.000000
1687075210346159872.000000;1.000000;100.000000;0.000000
1687075210386911232.000000;1.000000;100.000000;0.000000
1687075210426633728.000000;1.000000;100.000000;0.000000
1687075210487378688.000000;1.000000;100.000000;0.000000
1687075210567255296.000000;1.000000;100.000000;0.000000
1687075210587895296.000000;1.000000;100.000000;0.000000
1687075210647093760.000000;1.000000;100.000000;0.000000
1687075210689798144.000000;1.000000;100.000000;0.000000
1687075210726230784.000000;1.000000;100.000000;0.000000
1687075210787086592.000000;1.000000;100.000000;0.000000
1687075210827458560.000000;1.000000;100.000000;0.000000
1687075210886214400.000000;1.000000;100.000000;0.000000
1687075210926289408.000000;1.000000;100.000000;0.000000
1687075210986189824.000000;1.000000;100.000000;0.000000
1687075211026504960.000000;1.000000;100.000000;0.000000
1687075211126094848.000000;1.000000;100.000000;0.000000
1687075211166883072.000000;1.000000;100.000000;0.000000
1687075211186795520.000000;1.000000;100.000000;0.000000
1687075211267940608.000000;1.000000;100.000000;0.000000
1687075211307283456.000000;1.000000;100.000000;0.000000
1687075211346389248.000000;1.000000;100.000000;0.000000
1687075211387490048.000000;1.000000;100.000000;0.000000
1687075211426044928.000000;1.000000;100.000000;0.000000
1687075211486885120.000000;1.000000;100.000000;0.000000
1687075211527194112.000000;1.000000;100.000000;0.000000
1687075211586382080.000000;1.000000;100.000000;0.000000
1687075211626702080.000000;1.000000;100.000000;0.000000
1687075211686843136.000000;1.000000;100.000000;0.000000
1687075211746496512.000000;1.000000;100.000000;0.000000
1687075211807964416.000000;1.000000;100.000000;0.000000
1687075211826580224.000000;1.000000;100.000000;0.000000
1687075211886702848.000000;1.000000;100.000000;0.000000
1687075211967455488.000000;1.000000;100.000000;0.000000
1687075212006682368.000000;1.000000;100.000000;0.000000
1687075212066577664.000000;1.000000;100.000000;0.000000
1687075212086412288.000000;1.000000;100.000000;0.000000
1687075212146582528.000000;1.000000;100.000000;0.000000
1687075212187220736.000000;1.000000;100.000000;0.000000
1687075212226939136.000000;1.000000;100.000000;0.000000
1687075212286457344.000000;1.000000;100.000000;0.000000
1687075212326363648.000000;1.000000;100.000000;0.000000
1687075212386373376.000000;1.000000;100.000000;0.000000
1687075212427135488.000000;1.000000;100.000000;0.000000
1687075212509770496.000000;1.000000;100.000000;0.000000
1687075212526768128.000000;1.000000;100.000000;0.000000
1687075212586445312.000000;1.000000;100.000000;0.000000
1687075212626073856.000000;1.000000;100.000000;0.000000
1687075212686420224.000000;1.000000;100.000000;0.000000
1687075212746044160.000000;1.000000;100.000000;0.000000
1687075212786693888.000000;1.000000;100.000000;0.000000
1687075212846398208.000000;1.000000;100.000000;0.000000
1687075212867152128.000000;1.000000;100.000000;0.000000
1687075212927333120.000000;1.000000;100.000000;0.000000
1687075213007382016.000000;1.000000;100.000000;0.000000
1687075213026868736.000000;1.000000;100.000000;0.000000
1687075213086595840.000000;1.000000;100.000000;0.000000
1687075213146366720.000000;1.000000;100.000000;0.000000
1687075213208616704.000000;1.000000;100.000000;0.000000
1687075213287431936.000000;1.000000;100.000000;0.000000
1687075213327121408.000000;1.000000;100.000000;0.000000
1687075213427200512.000000;1.000000;100.000000;0.000000
1687075213486988544.000000;1.000000;100.000000;0.000000
1687075213526769664.000000;1.000000;100.000000;0.000000
1687075213606808832.000000;1.000000;100.000000;0.000000
1687075213627744768.000000;1.000000;100.000000;0.000000
1687075213688192000.000000;1.000000;100.000000;0.000000
1687075213807609600.000000;1.000000;100.000000;0.000000
1687075213867789824.000000;1.000000;100.000000;0.000000
1687075214067720192.000000;1.000000;100.000000;0.000000
1687075214526568192.000000;1.000000;100.000000;0.000000
1687075214546142464.000000;1.000000;100.000000;0.000000
1687075215006690816.000000;1.000000;100.000000;0.000000
1687075215027336192.000000;1.000000;100.000000;0.000000
1687075215446155008.000000;1.000000;100.000000;0.000000
1687075215766951424.000000;1.000000;100.000000;0.000000
1687075215826452992.000000;1.000000;100.000000;0.000000
1687075215846373376.000000;1.000000;100.000000;0.000000
1687075215907964416.000000;1.000000;100.000000;0.000000
1687075215967664896.000000;1.000000;100.000000;0.000000
1687075215986282752.000000;1.000000;100.000000;0.000000
1687075216026790144.000000;1.000000;100.000000;0.000000
1687075216086250752.000000;1.000000;100.000000;0.000000
1687075216146458368.000000;1.000000;100.000000;0.000000
1687075216186698752.000000;1.000000;100.000000;0.000000
1687075216226194944.000000;1.000000;100.000000;0.000000
1687075216287380736.000000;1.000000;100.000000;0.000000
1687075216327188224.000000;1.000000;100.000000;0.000000
1687075216386591744.000000;1.000000;100.000000;0.000000
1687075216426278400.000000;1.000000;100.000000;0.000000
1687075216486804480.000000;1.000000;100.000000;0.000000
1687075216526695680.000000;1.000000;100.000000;0.000000
1687075216586032128.000000;1.000000;100.000000;0.000000
1687075216646094848.000000;1.000000;100.000000;0.000000
1687075216685924608.000000;1.000000;100.000000;0.000000
1687075216726896896.000000;1.000000;100.000000;0.000000
1687075216786605824.000000;1.000000;100.000000;0.000000
1687075216826118144.000000;1.000000;100.000000;0.000000
1687075216886400768.000000;1.000000;100.000000;0.000000
1687075217006790912.000000;1.000000;100.000000;0.000000
1687075217107749376.000000;1.000000;100.000000;0.000000
1687075217166444288.000000;1.000000;100.000000;0.000000
1687075217268639232.000000;1.000000;100.000000;0.000000
1687075217309363200.000000;1.000000;100.000000;0.000000
1687075217325781248.000000;1.000000;100.000000;0.000000
1687075217407858176.000000;1.000000;100.000000;0.000000
1687075217466289664.000000;1.000000;100.000000;0.000000
1687075217487064320.000000;1.000000;100.000000;0.000000
1687075217526423296.000000;1.000000;100.000000;0.000000
1687075217606166272.000000;1.000000;100.000000;0.000000
1687075217646763264.000000;1.000000;100.000000;0.000000
1687075217687885056.000000;1.000000;100.000000;0.000000
1687075217788185344.000000;1.000000;100.000000;0.000000
1687075217846289408.000000;1.000000;100.000000;0.000000
1687075217886496768.000000;1.000000;100.000000;0.000000
1687075217927166208.000000;1.000000;100.000000;0.000000
1687075218006669056.000000;1.000000;100.000000;0.000000
1687075218046628864.000000;1.000000;100.000000;0.000000
1687075218087728384.000000;1.000000;100.000000;0.000000
1687075218126644736.000000;1.000000;100.000000;0.000000
1687075218186232832.000000;1.000000;100.000000;0.000000
1687075218246385920.000000;1.000000;100.000000;0.000000
1687075218286541568.000000;1.000000;100.000000;0.000000
1687075218326881792.000000;1.000000;100.000000;0.000000
1687075218387181568.000000;1.000000;100.000000;0.000000
1687075218426264320.000000;1.000000;100.000000;0.000000
1687075218506960896.000000;1.000000;100.000000;0.000000
1687075218526608896.000000;1.000000;100.000000;0.000000
1687075218586199552.000000;1.000000;100.000000;0.000000
1687075218627299072.000000;1.000000;100.000000;0.000000
1687075218686156800.000000;1.000000;100.000000;0.000000
1687075218726778880.000000;1.000000;100.000000;0.000000
1687075218786651392.000000;1.000000;100.000000;0.000000
1687075218826369024.000000;1.000000;100.000000;0.000000
1687075218886563584.000000;1.000000;100.000000;0.000000
1687075218947780608.000000;1.000000;100.000000;0.000000
1687075218986287104.000000;1.000000;100.000000;0.000000
1687075219046922752.000000;1.000000;100.000000;0.000000
1687075219086639872.000000;1.000000;100.000000;0.000000
1687075219167247616.000000;1.000000;100.000000;0.000000
1687075219227209216.000000;1.000000;100.000000;0.000000
1687075219306252544.000000;1.000000;100.000000;0.000000
1687075219346727168.000000;1.000000;100.000000;0.000000
1687075219387338240.000000;1.000000;100.000000;0.000000
1687075219427092480.000000;1.000000;100.000000;0.000000
1687075219486444544.000000;1.000000;100.000000;0.000000
1687075219526521856.000000;1.000000;100.000000;0.000000
1687075219588021504.000000;1.000000;100.000000;0.000000
1687075219625928704.000000;1.000000;100.000000;0.000000
1687075219686200576.000000;1.000000;100.000000;0.000000
1687075219727470336.000000;1.000000;100.000000;0.000000
1687075219786717184.000000;1.000000;100.000000;0.000000
1687075219846079744.000000;1.000000;100.000000;0.000000
1687075219886777088.000000;1.000000;100.000000;0.000000
1687075219926471680.000000;1.000000;100.000000;0.000000
1687075219986600448.000000;1.000000;100.000000;0.000000
1687075220027022080.000000;1.000000;100.000000;0.000000
1687075220086236672.000000;1.000000;100.000000;0.000000
1687075220126180352.000000;1.000000;100.000000;0.000000
1687075220186456320.000000;1.000000;100.000000;0.000000
1687075220227059200.000000;1.000000;100.000000;0.000000
1687075220285923072.000000;1.000000;100.000000;0.000000
1687075220326647808.000000;1.000000;100.000000;0.000000
1687075220386984192.000000;1.000000;100.000000;0.000000
1687075220426748160.000000;1.000000;100.000000;0.000000
1687075220507599360.000000;1.000000;100.000000;0.000000
1687075220525883136.000000;1.000000;100.000000;0.000000
1687075220586939392.000000;1.000000;100.000000;0.000000
1687075220626931968.000000;1.000000;100.000000;0.000000
1687075220686390784.000000;1.000000;100.000000;0.000000
1687075220750083072.000000;1.000000;100.000000;0.000000
1687075220785945344.000000;1.000000;100.000000;0.000000
1687075220827273216.000000;1.000000;100.000000;0.000000
1687075220886267136.000000;1.000000;100.000000;0.000000
1687075220925704704.000000;1.000000;100.000000;0.000000
1687075220986300672.000000;1.000000;100.000000;0.000000
1687075221025931264.000000;1.000000;100.000000;0.000000
1687075221086041344.000000;1.000000;100.000000;0.000000
1687075221150322176.000000;1.000000;100.000000;0.000000
1687075221185750784.000000;1.000000;100.000000;0.000000
1687075221225540608.000000;1.000000;100.000000;0.000000
1687075221286767616.000000;1.000000;100.000000;0.000000
1687075221326769408.000000;1.000000;100.000000;0.000000
1687075221385893888.000000;1.000000;100.000000;0.000000
1687075221426177536.000000;1.000000;100.000000;0.000000
1687075221486904064.000000;1.000000;100.000000;0.000000
1687075221525972224.000000;1.000000;100.000000;0.000000
1687075221585490432.000000;1.000000;100.000000;0.000000
1687075221625748736.000000;1.000000;100.000000;0.000000
1687075221686466048.000000;1.000000;100.000000;0.000000
1687075221726048512.000000;1.000000;100.000000;0.000000
1687075221786896384.000000;1.000000;100.000000;0.000000
1687075221826154240.000000;1.000000;100.000000;0.000000
1687075221906398976.000000;1.000000;100.000000;0.000000
1687075222006024192.000000;1.000000;100.000000;0.000000
1687075222065557760.000000;1.000000;100.000000;0.000000
1687075222112360448.000000;1.000000;100.000000;0.000000
1687075222145415168.000000;1.000000;100.000000;0.000000
1687075222208443648.000000;1.000000;100.000000;0.000000
1687075222246178048.000000;1.000000;100.000000;0.000000
1687075222285804800.000000;1.000000;100.000000;0.000000
1687075222346054400.000000;1.000000;100.000000;0.000000
1687075222385476352.000000;1.000000;100.000000;0.000000
1687075222425561088.000000;1.000000;100.000000;0.000000
1687075222485732352.000000;1.000000;100.000000;0.000000
1687075222566169600.000000;1.000000;100.000000;0.000000
1687075222586476288.000000;1.000000;100.000000;0.000000
1687075222645401856.000000;1.000000;100.000000;0.000000
1687075222725598464.000000;1.000000;100.000000;0.000000
1687075222766636800.000000;1.000000;100.000000;0.000000
1687075222805834496.000000;1.000000;100.000000;0.000000
1687075222825836800.000000;1.000000;100.000000;0.000000
1687075222885414400.000000;1.000000;100.000000;0.000000
1687075222925492224.000000;1.000000;100.000000;0.000000
1687075222985504512.000000;1.000000;100.000000;0.000000
1687075223045977344.000000;1.000000;100.000000;0.000000
1687075223085750528.000000;1.000000;100.000000;0.000000
1687075223126198016.000000;1.000000;100.000000;0.000000
1687075223245718016.000000;1.000000;100.000000;0.000000
1687075223285134592.000000;1.000000;100.000000;0.000000
1687075223324954112.000000;1.000000;100.000000;0.000000
1687075223385564672.000000;1.000000;100.000000;0.000000
1687075223425033472.000000;1.000000;100.000000;0.000000
1687075223486082560.000000;1.000000;100.000000;0.000000
1687075223585277184.000000;1.000000;100.000000;0.000000
1687075223625238528.000000;1.000000;100.000000;0.000000
1687075223686286336.000000;1.000000;100.000000;0.000000
1687075223725813248.000000;1.000000;100.000000;0.000000
1687075223786160128.000000;1.000000;100.000000;0.000000
1687075223825805824.000000;1.000000;100.000000;0.000000
1687075223885185024.000000;1.000000;100.000000;0.000000
1687075223925245696.000000;1.000000;100.000000;0.000000
1687075223985933312.000000;1.000000;100.000000;0.000000
1687075224045461760.000000;1.000000;100.000000;0.000000
1687075224086220032.000000;1.000000;100.000000;0.000000
1687075224127878400.000000;1.000000;100.000000;0.000000
1687075224184848128.000000;1.000000;100.000000;0.000000
1687075224226130432.000000;1.000000;100.000000;0.000000
1687075224285565952.000000;1.000000;100.000000;0.000000
1687075224385396224.000000;1.000000;100.000000;0.000000
1687075224406543872.000000;1.000000;100.000000;0.000000
1687075224425372416.000000;1.000000;100.000000;0.000000
1687075224485336064.000000;1.000000;100.000000;0.000000
1687075224545175808.000000;1.000000;100.000000;0.000000
1687075224586154496.000000;1.000000;100.000000;0.000000
1687075224645538304.000000;1.000000;100.000000;0.000000
1687075224685440512.000000;1.000000;100.000000;0.000000
1687075224725594624.000000;1.000000;100.000000;0.000000
1687075224785102848.000000;1.000000;100.000000;0.000000
1687075224825115392.000000;1.000000;100.000000;0.000000
1687075224886193408.000000;1.000000;100.000000;0.000000
1687075224924779008.000000;1.000000;100.000000;0.000000
1687075224985315328.000000;1.000000;100.000000;0.000000
1687075225067379200.000000;1.000000;100.000000;0.000000
1687075225105191680.000000;1.000000;100.000000;0.000000
1687075225145062656.000000;1.000000;100.000000;0.000000
1687075225185185536.000000;1.000000;100.000000;0.000000
1687075225225197568.000000;1.000000;100.000000;0.000000
1687075225305966336.000000;1.000000;100.000000;0.000000
1687075225324985088.000000;1.000000;100.000000;0.000000
1687075225385958912.000000;1.000000;100.000000;0.000000
1687075225424986880.000000;1.000000;100.000000;0.000000
1687075225485199104.000000;1.000000;100.000000;0.000000
1687075225606643712.000000;1.000000;100.000000;0.000000
1687075225625921024.000000;1.000000;100.000000;0.000000
1687075225684980992.000000;1.000000;100.000000;0.000000
1687075225725284864.000000;1.000000;100.000000;0.000000
1687075225784978176.000000;1.000000;100.000000;0.000000
1687075225825228032.000000;1.000000;100.000000;0.000000
1687075225885488128.000000;1.000000;100.000000;0.000000
1687075225924889600.000000;1.000000;100.000000;0.000000
1687075225985332224.000000;1.000000;100.000000;0.000000
1687075226025191168.000000;1.000000;100.000000;0.000000
1687075226085943808.000000;1.000000;100.000000;0.000000
1687075226125449984.000000;1.000000;100.000000;0.000000
1687075226225651456.000000;1.000000;100.000000;0.000000
1687075226286947584.000000;1.000000;100.000000;0.000000
1687075226324893696.000000;1.000000;100.000000;0.000000
1687075226385385984.000000;1.000000;100.000000;0.000000
1687075226426340096.000000;1.000000;100.000000;0.000000
1687075226485709056.000000;1.000000;100.000000;0.000000
1687075226565884928.000000;1.000000;100.000000;0.000000
1687075226585516800.000000;1.000000;100.000000;0.000000
1687075226625494272.000000;1.000000;100.000000;0.000000
1687075226685121280.000000;1.000000;100.000000;0.000000
1687075226784916224.000000;1.000000;100.000000;0.000000
1687075226825299200.000000;1.000000;100.000000;0.000000
1687075226886716672.000000;1.000000;100.000000;0.000000
1687075226944972544.000000;1.000000;100.000000;0.000000
1687075227026092288.000000;1.000000;100.000000;0.000000
1687075227125666304.000000;1.000000;100.000000;0.000000
1687075227145535232.000000;1.000000;100.000000;0.000000
1687075227184956928.000000;1.000000;100.000000;0.000000
1687075227245057280.000000;1.000000;100.000000;0.000000
1687075227285549824.000000;1.000000;100.000000;0.000000
1687075227325548800.000000;1.000000;100.000000;0.000000
1687075227385860608.000000;1.000000;100.000000;0.000000
1687075227425081856.000000;1.000000;100.000000;0.000000
1687075227484949504.000000;1.000000;100.000000;0.000000
1687075227525263104.000000;1.000000;100.000000;0.000000
1687075227585572608.000000;1.000000;100.000000;0.000000
1687075227625134080.000000;1.000000;100.000000;0.000000
1687075227685424896.000000;1.000000;100.000000;0.000000
1687075227725938688.000000;1.000000;100.000000;0.000000
1687075227785068288.000000;1.000000;100.000000;0.000000
1687075227844949760.000000;1.000000;100.000000;0.000000
1687075227886878976.000000;1.000000;100.000000;0.000000
1687075227925807616.000000;1.000000;100.000000;0.000000
1687075227986369024.000000;1.000000;100.000000;0.000000
1687075228025860352.000000;1.000000;100.000000;0.000000
1687075228086118656.000000;1.000000;100.000000;0.000000
1687075228165895424.000000;1.000000;100.000000;0.000000
1687075228185116928.000000;1.000000;100.000000;0.000000
1687075228225733120.000000;1.000000;100.000000;0.000000
1687075228305142272.000000;1.000000;100.000000;0.000000
1687075228326011392.000000;1.000000;100.000000;0.000000
1687075228385634560.000000;1.000000;100.000000;0.000000
1687075228425205248.000000;1.000000;100.000000;0.000000
1687075228486133760.000000;1.000000;100.000000;0.000000
1687075228524874240.000000;1.000000;100.000000;0.000000
1687075228585162496.000000;1.000000;100.000000;0.000000
1687075228624892672.000000;1.000000;100.000000;0.000000
1687075228685696512.000000;1.000000;100.000000;0.000000
1687075228725461760.000000;1.000000;100.000000;0.000000
1687075228785111808.000000;1.000000;100.000000;0.000000
1687075228825602048.000000;1.000000;100.000000;0.000000
1687075228885251584.000000;1.000000;100.000000;0.000000
1687075228926861824.000000;1.000000;100.000000;0.000000
1687075228985197056.000000;1.000000;100.000000;0.000000
1687075229026112000.000000;1.000000;100.000000;0.000000
1687075229086113792.000000;1.000000;100.000000;0.000000
1687075229145974528.000000;1.000000;100.000000;0.000000
1687075229206433280.000000;1.000000;100.000000;0.000000
1687075229225648128.000000;1.000000;100.000000;0.000000
1687075229285437184.000000;1.000000;100.000000;0.000000
1687075229344933376.000000;1.000000;100.000000;0.000000
1687075229385665536.000000;1.000000;100.000000;0.000000
1687075229446084352.000000;1.000000;100.000000;0.000000
1687075229486084864.000000;1.000000;100.000000;0.000000
1687075229527376128.000000;1.000000;100.000000;0.000000
1687075229585450240.000000;1.000000;100.000000;0.000000
1687075229625515520.000000;1.000000;100.000000;0.000000
1687075229685657600.000000;1.000000;100.000000;0.000000
1687075229725004032.000000;1.000000;100.000000;0.000000
1687075229785955072.000000;1.000000;100.000000;0.000000
1687075229825932544.000000;1.000000;100.000000;0.000000
1687075229886208256.000000;1.000000;100.000000;0.000000
1687075229925334016.000000;1.000000;100.000000;0.000000
1687075229985880064.000000;1.000000;100.000000;0.000000
1687075230026621184.000000;1.000000;100.000000;0.000000
1687075230086156288.000000;1.000000;100.000000;0.000000
1687075230145073408.000000;1.000000;100.000000;0.000000
1687075230185379840.000000;1.000000;100.000000;0.000000
1687075230225525504.000000;1.000000;100.000000;0.000000
1687075230285263616.000000;1.000000;100.000000;0.000000
1687075230325160704.000000;1.000000;100.000000;0.000000
1687075230405787136.000000;1.000000;100.000000;0.000000
1687075230424942848.000000;1.000000;100.000000;0.000000
1687075230485520640.000000;1.000000;100.000000;0.000000
1687075230525565952.000000;1.000000;100.000000;0.000000
1687075230585925120.000000;1.000000;100.000000;0.000000
1687075230626417152.000000;1.000000;100.000000;0.000000
1687075230685256448.000000;1.000000;100.000000;0.000000
1687075230725441536.000000;1.000000;100.000000;0.000000
1687075230785423104.000000;1.000000;100.000000;0.000000
1687075230825144832.000000;1.000000;100.000000;0.000000
1687075230888893184.000000;1.000000;100.000000;0.000000
1687075230926218496.000000;1.000000;100.000000;0.000000
1687075230985273088.000000;1.000000;100.000000;0.000000
1687075231028782336.000000;1.000000;100.000000;0.000000
1687075231085428736.000000;1.000000;100.000000;0.000000
1687075231145733888.000000;1.000000;100.000000;0.000000
1687075231206576128.000000;1.000000;100.000000;0.000000
1687075231225598976.000000;1.000000;100.000000;0.000000
1687075231285272832.000000;1.000000;100.000000;0.000000
1687075231325492736.000000;1.000000;100.000000;0.000000
1687075231385711872.000000;1.000000;100.000000;0.000000
1687075231424886528.000000;1.000000;100.000000;0.000000
1687075231485473280.000000;1.000000;100.000000;0.000000
1687075231525571584.000000;1.000000;100.000000;0.000000
1687075231585406976.000000;1.000000;100.000000;0.000000
1687075231625629440.000000;1.000000;100.000000;0.000000
1687075231685881600.000000;1.000000;100.000000;0.000000
1687075231725900544.000000;1.000000;100.000000;0.000000
1687075231785638400.000000;1.000000;100.000000;0.000000
1687075231825485568.000000;1.000000;100.000000;0.000000
1687075231885762816.000000;1.000000;100.000000;0.000000
1687075231925682944.000000;1.000000;100.000000;0.000000
1687075231985437696.000000;1.000000;100.000000;0.000000
1687075232045755648.000000;1.000000;100.000000;0.000000
1687075232126341888.000000;1.000000;100.000000;0.000000
1687075232145763328.000000;1.000000;100.000000;0.000000
1687075232185416448.000000;1.000000;100.000000;0.000000
1687075232285625856.000000;1.000000;100.000000;0.000000
1687075232305824768.000000;1.000000;100.000000;0.000000
1687075232326781696.000000;1.000000;100.000000;0.000000
1687075232385341184.000000;1.000000;100.000000;0.000000
1687075232466248448.000000;1.000000;100.000000;0.000000
1687075232486659584.000000;1.000000;100.000000;0.000000
1687075232527068672.000000;1.000000;100.000000;0.000000
1687075232585234432.000000;1.000000;100.000000;0.000000
1687075232625988352.000000;1.000000;100.000000;0.000000
1687075232705581312.000000;1.000000;100.000000;0.000000
1687075232745467648.000000;1.000000;100.000000;0.000000
1687075232785373696.000000;1.000000;100.000000;0.000000
1687075232845228544.000000;1.000000;100.000000;0.000000
1687075232885531648.000000;1.000000;100.000000;0.000000
1687075232945235968.000000;1.000000;100.000000;0.000000
1687075232985566720.000000;1.000000;100.000000;0.000000
1687075233045514496.000000;1.000000;100.000000;0.000000
1687075233085298944.000000;1.000000;100.000000;0.000000
1687075233125056512.000000;1.000000;100.000000;0.000000
1687075233185779200.000000;1.000000;100.000000;0.000000
1687075233226105344.000000;1.000000;100.000000;0.000000
1687075233285492480.000000;1.000000;100.000000;0.000000
1687075233345551104.000000;1.000000;100.000000;0.000000
1687075233385852416.000000;1.000000;100.000000;0.000000
1687075233445263104.000000;1.000000;100.000000;0.000000
1687075233485857536.000000;1.000000;100.000000;0.000000
1687075233526820352.000000;1.000000;100.000000;0.000000
1687075233586179584.000000;1.000000;100.000000;0.000000
1687075233625616128.000000;1.000000;100.000000;0.000000
1687075233686150400.000000;1.000000;100.000000;0.000000
1687075233725862656.000000;1.000000;100.000000;0.000000
1687075233785754624.000000;1.000000;100.000000;0.000000
1687075233825596928.000000;1.000000;100.000000;0.000000
1687075233886916608.000000;1.000000;100.000000;0.000000
1687075233927256576.000000;1.000000;100.000000;0.000000
1687075233985063168.000000;1.000000;100.000000;0.000000
1687075234026551552.000000;1.000000;100.000000;0.000000
1687075234086265088.000000;1.000000;100.000000;0.000000
1687075234145361152.000000;1.000000;100.000000;0.000000
1687075234185514752.000000;1.000000;100.000000;0.000000
1687075234245408000.000000;1.000000;100.000000;0.000000
1687075234306873856.000000;1.000000;100.000000;0.000000
1687075234326330624.000000;1.000000;100.000000;0.000000
1687075234385717504.000000;1.000000;100.000000;0.000000
1687075234425542656.000000;1.000000;100.000000;0.000000
1687075234506697728.000000;1.000000;100.000000;0.000000
1687075234525065472.000000;1.000000;100.000000;0.000000
1687075234585099520.000000;1.000000;100.000000;0.000000
1687075234645059072.000000;1.000000;100.000000;0.000000
1687075234686794496.000000;1.000000;100.000000;0.000000
1687075234745957632.000000;1.000000;100.000000;0.000000
1687075234785971712.000000;1.000000;100.000000;0.000000
1687075234825986816.000000;1.000000;100.000000;0.000000
1687075234885830912.000000;1.000000;100.000000;0.000000
1687075234945972480.000000;1.000000;100.000000;0.000000
1687075234985367808.000000;1.000000;100.000000;0.000000
1687075235046320128.000000;1.000000;100.000000;0.000000
1687075235085788160.000000;1.000000;100.000000;0.000000
1687075235126934016.000000;1.000000;100.000000;0.000000
1687075235186129664.000000;1.000000;100.000000;0.000000
1687075235226425344.000000;1.000000;100.000000;0.000000
1687075235285458688.000000;1.000000;100.000000;0.000000
1687075235326892032.000000;1.000000;100.000000;0.000000
1687075235385861376.000000;1.000000;100.000000;0.000000
1687075235445591040.000000;1.000000;100.000000;0.000000
1687075235486737920.000000;1.000000;100.000000;0.000000
1687075235585948672.000000;1.000000;100.000000;0.000000
1687075235625318400.000000;1.000000;100.000000;0.000000
1687075235686434816.000000;1.000000;100.000000;0.000000
1687075235745458944.000000;1.000000;100.000000;0.000000
1687075235785675264.000000;1.000000;100.000000;0.000000
1687075235826265088.000000;1.000000;100.000000;0.000000
1687075235886017792.000000;1.000000;100.000000;0.000000
1687075235945502720.000000;1.000000;100.000000;0.000000
1687075235985604352.000000;1.000000;100.000000;0.000000
1687075236025912320.000000;1.000000;100.000000;0.000000
1687075236085452800.000000;1.000000;100.000000;0.000000
1687075236145760512.000000;1.000000;100.000000;0.000000
1687075236185526528.000000;1.000000;100.000000;0.000000
1687075236226102272.000000;1.000000;100.000000;0.000000
1687075236285820160.000000;1.000000;100.000000;0.000000
1687075236326972672.000000;1.000000;100.000000;0.000000
