# Timestamp(ns);pedal_cmd
1687075029746118656.000000;0.000000
1687075029755865344.000000;0.000000
1687075029767358720.000000;0.000000
1687075029776171264.000000;0.000000
1687075029787882240.000000;0.000000
1687075029798025216.000000;0.000000
1687075029807506176.000000;0.000000
1687075029818052096.000000;0.000000
1687075029825494784.000000;0.000000
1687075029838816512.000000;0.000000
1687075029847175936.000000;0.000000
1687075029855673600.000000;0.000000
1687075029870074368.000000;0.000000
1687075029877927680.000000;0.000000
1687075029885755392.000000;0.000000
1687075029896198912.000000;0.000000
1687075029907763968.000000;0.000000
1687075029915178752.000000;0.000000
1687075029928974336.000000;0.000000
1687075029938214400.000000;0.000000
1687075029945162240.000000;0.000000
1687075029957959168.000000;0.000000
1687075029965599232.000000;0.000000
1687075029974857216.000000;0.000000
1687075029986090240.000000;0.000000
1687075029996610560.000000;0.000000
1687075030004174080.000000;0.000000
1687075030015681024.000000;0.000000
1687075030026999808.000000;0.000000
1687075030038089472.000000;0.000000
1687075030046763264.000000;0.000000
1687075030054598656.000000;0.000000
1687075030065776896.000000;0.000000
1687075030074322944.000000;0.000000
1687075030084245248.000000;0.000000
1687075030094787840.000000;0.000000
1687075030105531392.000000;0.000000
1687075030114822912.000000;0.000000
1687075030123822336.000000;0.000000
1687075030134837760.000000;0.000000
1687075030144266752.000000;0.000000
1687075030154462464.000000;0.000000
1687075030164753152.000000;0.000000
1687075030174157568.000000;0.000000
1687075030184109312.000000;0.000000
1687075030194280704.000000;0.000000
1687075030205771776.000000;0.000000
1687075030214831872.000000;0.000000
1687075030225189120.000000;0.000000
1687075030235016704.000000;0.000000
1687075030244139264.000000;0.000000
1687075030255499520.000000;0.000000
1687075030267078400.000000;0.000000
1687075030274680832.000000;0.000000
1687075030286128640.000000;0.000000
1687075030295345408.000000;0.000000
1687075030306712064.000000;0.000000
1687075030316404224.000000;0.000000
1687075030327005952.000000;0.000000
1687075030335041536.000000;0.000000
1687075030346173696.000000;0.000000
1687075030358751232.000000;0.000000
1687075030365944064.000000;0.000000
1687075030374856704.000000;0.000000
1687075030384636416.000000;0.000000
1687075030394247680.000000;0.000000
1687075030404052992.000000;0.000000
1687075030415652352.000000;0.000000
1687075030424503296.000000;0.000000
1687075030433781760.000000;0.000000
1687075030444885248.000000;0.000000
1687075030454556416.000000;0.000000
1687075030465621248.000000;0.000000
1687075030475069440.000000;0.000000
1687075030485511680.000000;0.000000
1687075030494234624.000000;0.000000
1687075030505630720.000000;0.000000
1687075030516370432.000000;0.000000
1687075030525095936.000000;0.000000
1687075030535075584.000000;0.000000
1687075030544820224.000000;0.000000
1687075030555821824.000000;0.000000
1687075030565534208.000000;0.000000
1687075030574663168.000000;0.000000
1687075030584033024.000000;0.000000
1687075030594953728.000000;0.000000
1687075030603859456.000000;0.000000
1687075030614811648.000000;0.000000
1687075030625098496.000000;0.000000
1687075030634034688.000000;0.000000
1687075030644013312.000000;0.000000
1687075030654055168.000000;0.000000
1687075030664503552.000000;0.000000
1687075030674188800.000000;0.000000
1687075030683862016.000000;0.000000
1687075030694534912.000000;0.000000
1687075030705813504.000000;0.000000
1687075030715491072.000000;0.000000
1687075030724042240.000000;0.000000
1687075030734357760.000000;0.000000
1687075030745830656.000000;0.000000
1687075030755325440.000000;0.000000
1687075030765876736.000000;0.000000
1687075030774762752.000000;0.000000
1687075030784714496.000000;0.000000
1687075030795068416.000000;0.000000
1687075030805174784.000000;0.000000
1687075030814777088.000000;0.000000
1687075030825049088.000000;0.000000
1687075030838160384.000000;0.000000
1687075030845198336.000000;0.000000
1687075030855088384.000000;0.000000
1687075030865849088.000000;0.000000
1687075030874377728.000000;0.000000
1687075030884783104.000000;0.000000
1687075030894621696.000000;0.000000
1687075030906126848.000000;0.000000
1687075030914310144.000000;0.000000
1687075030924351488.000000;0.000000
1687075030934631936.000000;0.000000
1687075030944635904.000000;0.000000
1687075030954332928.000000;0.000000
1687075030965039104.000000;0.000000
1687075030974683392.000000;0.000000
1687075030984406784.000000;0.000000
1687075030994743552.000000;0.000000
1687075031004983808.000000;0.000000
1687075031014114048.000000;0.000000
1687075031024954880.000000;0.000000
1687075031035115520.000000;0.000000
1687075031043672832.000000;0.000000
1687075031056073984.000000;0.000000
1687075031065704960.000000;0.000000
1687075031073763840.000000;0.000000
1687075031084130560.000000;0.000000
1687075031094869504.000000;0.000000
1687075031105501696.000000;0.000000
1687075031115153152.000000;0.000000
1687075031124846592.000000;0.000000
1687075031134605824.000000;0.000000
1687075031144998144.000000;0.000000
1687075031155476480.000000;0.000000
1687075031166195712.000000;0.000000
1687075031175212544.000000;0.000000
1687075031185039360.000000;0.000000
1687075031194232064.000000;0.000000
1687075031205266688.000000;0.000000
1687075031215786240.000000;0.000000
1687075031224403456.000000;0.000000
1687075031233884416.000000;0.000000
1687075031244810240.000000;0.000000
1687075031254226176.000000;0.000000
1687075031266799616.000000;0.000000
1687075031274831360.000000;0.000000
1687075031283771904.000000;0.000000
1687075031295031040.000000;0.000000
1687075031305855488.000000;0.000000
1687075031315154176.000000;0.000000
1687075031325395712.000000;0.000000
1687075031334795776.000000;0.000000
1687075031344729088.000000;0.000000
1687075031355406336.000000;0.000000
1687075031365637120.000000;0.000000
1687075031374801664.000000;0.000000
1687075031384550144.000000;0.000000
1687075031394916352.000000;0.000000
1687075031405761280.000000;0.000000
1687075031415094016.000000;0.000000
1687075031424057344.000000;0.000000
1687075031434124800.000000;0.000000
1687075031444142592.000000;0.000000
1687075031455082496.000000;0.000000
1687075031465742336.000000;0.000000
1687075031477863424.000000;0.000000
1687075031484249600.000000;0.000000
1687075031494296576.000000;0.000000
1687075031505050880.000000;0.000000
1687075031514632448.000000;0.000000
1687075031523907072.000000;0.000000
1687075031533842432.000000;0.000000
1687075031545279488.000000;0.000000
1687075031554559488.000000;0.000000
1687075031564370176.000000;0.000000
1687075031574730240.000000;0.000000
1687075031584473856.000000;0.000000
1687075031593751040.000000;0.000000
1687075031604535808.000000;0.000000
1687075031614630656.000000;0.000000
1687075031624455424.000000;0.000000
1687075031634251776.000000;0.000000
1687075031644132608.000000;0.000000
1687075031654388480.000000;0.000000
1687075031665936640.000000;0.000000
1687075031674289152.000000;0.000000
1687075031684117248.000000;0.000000
1687075031694521344.000000;0.000000
1687075031704410880.000000;0.000000
1687075031714314240.000000;0.000000
1687075031724634368.000000;0.000000
1687075031734416128.000000;0.000000
1687075031743882752.000000;0.000000
1687075031755117312.000000;0.000000
1687075031765564160.000000;0.000000
1687075031775528960.000000;0.000000
1687075031785375488.000000;0.000000
1687075031794104064.000000;0.000000
1687075031806886144.000000;0.000000
1687075031814997760.000000;0.000000
1687075031825107968.000000;0.000000
1687075031835544064.000000;0.000000
1687075031846769664.000000;0.000000
1687075031855301888.000000;0.000000
1687075031865920512.000000;0.000000
1687075031874459904.000000;0.000000
1687075031883866880.000000;0.000000
1687075031894961920.000000;0.000000
1687075031904717824.000000;0.000000
1687075031915826944.000000;0.000000
1687075031924961792.000000;0.000000
1687075031934647040.000000;0.000000
1687075031944112128.000000;0.000000
1687075031955031296.000000;0.000000
1687075031966609152.000000;0.000000
1687075031974242304.000000;0.000000
1687075031983860224.000000;0.000000
1687075031994284544.000000;0.000000
1687075032003956480.000000;0.000000
1687075032015012352.000000;0.000000
1687075032024125696.000000;0.000000
1687075032035413248.000000;0.000000
1687075032044429056.000000;0.000000
1687075032054128640.000000;0.000000
1687075032065448704.000000;0.000000
1687075032075133440.000000;0.000000
1687075032084824320.000000;0.000000
1687075032095314176.000000;0.000000
1687075032104650752.000000;0.000000
1687075032116368384.000000;0.000000
1687075032124304384.000000;0.000000
1687075032134779392.000000;0.000000
1687075032144600320.000000;0.000000
1687075032155543552.000000;0.000000
1687075032164339456.000000;0.000000
1687075032174171392.000000;0.000000
1687075032184002304.000000;0.000000
1687075032193673216.000000;0.000000
1687075032206085888.000000;0.000000
1687075032214714368.000000;0.000000
1687075032225121536.000000;0.000000
1687075032235768832.000000;0.000000
1687075032244069632.000000;0.000000
1687075032254860288.000000;0.000000
1687075032264502528.000000;0.000000
1687075032274216192.000000;0.000000
1687075032284080896.000000;0.000000
1687075032295543552.000000;0.000000
1687075032305217536.000000;0.000000
1687075032315304960.000000;0.000000
1687075032325057024.000000;0.000000
1687075032334286336.000000;0.000000
1687075032343821568.000000;0.000000
1687075032354992896.000000;0.000000
1687075032366676992.000000;0.000000
1687075032374309888.000000;0.000000
1687075032384132864.000000;0.000000
1687075032394197504.000000;0.000000
1687075032405005824.000000;0.000000
1687075032415116544.000000;0.000000
1687075032424993024.000000;0.000000
1687075032434185472.000000;0.000000
1687075032444323072.000000;0.000000
1687075032455028480.000000;0.000000
1687075032465634560.000000;0.000000
1687075032474185728.000000;0.000000
1687075032485641472.000000;0.000000
1687075032495084032.000000;0.000000
1687075032505452288.000000;0.000000
1687075032515501312.000000;0.000000
1687075032523668992.000000;0.000000
1687075032534856960.000000;0.000000
1687075032544059392.000000;0.000000
1687075032555530752.000000;0.000000
1687075032564590080.000000;0.000000
1687075032574867200.000000;0.000000
1687075032584402176.000000;0.000000
1687075032594734336.000000;0.000000
1687075032604124160.000000;0.000000
1687075032617891072.000000;0.000000
1687075032625059072.000000;0.000000
1687075032633668352.000000;0.000000
1687075032644442880.000000;0.000000
1687075032655218432.000000;0.000000
1687075032668045312.000000;0.000000
1687075032674662656.000000;0.000000
1687075032684498944.000000;0.000000
1687075032694020608.000000;0.000000
1687075032704769280.000000;0.000000
1687075032715253504.000000;0.000000
1687075032724204544.000000;0.000000
1687075032734472704.000000;0.000000
1687075032745124352.000000;0.000000
1687075032754811136.000000;0.000000
1687075032764349184.000000;0.000000
1687075032775207168.000000;0.000000
1687075032783733760.000000;0.000000
1687075032794174720.000000;0.000000
1687075032806102272.000000;0.000000
1687075032815780864.000000;0.000000
1687075032824423424.000000;0.000000
1687075032834540544.000000;0.000000
1687075032845413120.000000;0.000000
1687075032858440960.000000;0.000000
1687075032866175232.000000;0.000000
1687075032874016768.000000;0.000000
1687075032884083712.000000;0.000000
1687075032895703552.000000;0.000000
1687075032904941056.000000;0.000000
1687075032915223808.000000;0.000000
1687075032926090496.000000;0.000000
1687075032934854656.000000;0.000000
1687075032944139520.000000;0.000000
1687075032955216640.000000;0.000000
1687075032965156608.000000;0.000000
1687075032975174400.000000;0.000000
1687075032984321792.000000;0.000000
1687075032993691904.000000;0.000000
1687075033004994560.000000;0.000000
1687075033014264576.000000;0.000000
1687075033024351744.000000;0.000000
1687075033034497024.000000;0.000000
1687075033044614400.000000;0.000000
1687075033054848256.000000;0.000000
1687075033065533184.000000;0.000000
1687075033074111488.000000;0.000000
1687075033084522752.000000;0.000000
1687075033094499840.000000;0.000000
1687075033106796032.000000;0.000000
1687075033119500800.000000;0.000000
1687075033124055296.000000;0.000000
1687075033134103552.000000;0.000000
1687075033144159232.000000;0.000000
1687075033155856896.000000;0.000000
1687075033164628480.000000;0.000000
1687075033173881600.000000;0.000000
1687075033185799680.000000;0.000000
1687075033194845184.000000;0.000000
1687075033205426944.000000;0.000000
1687075033215172864.000000;0.000000
1687075033224290816.000000;0.000000
1687075033233792512.000000;0.000000
1687075033244733952.000000;0.000000
1687075033256076800.000000;0.000000
1687075033265783552.000000;0.000000
1687075033274856192.000000;0.000000
1687075033285391104.000000;0.000000
1687075033295887104.000000;0.000000
1687075033305086720.000000;0.000000
1687075033315534592.000000;0.000000
1687075033324063232.000000;0.000000
1687075033335135232.000000;0.000000
1687075033345754368.000000;0.000000
1687075033355031296.000000;0.000000
1687075033365338368.000000;0.000000
1687075033375585536.000000;0.000000
1687075033384087808.000000;0.000000
1687075033394694656.000000;0.000000
1687075033405365248.000000;0.000000
1687075033415146752.000000;0.000000
1687075033424785920.000000;0.000000
1687075033433781760.000000;0.000000
1687075033443952640.000000;0.000000
1687075033454836480.000000;0.000000
1687075033466457344.000000;0.000000
1687075033474535936.000000;0.000000
1687075033484875264.000000;0.000000
1687075033495096320.000000;0.000000
1687075033506001664.000000;0.000000
1687075033514753024.000000;0.000000
1687075033525130496.000000;0.000000
1687075033534594816.000000;0.000000
1687075033544117760.000000;0.000000
1687075033555400704.000000;0.000000
1687075033567042816.000000;0.000000
1687075033575040000.000000;0.000000
1687075033585854720.000000;0.000000
1687075033594193408.000000;0.000000
1687075033606105344.000000;0.000000
1687075033617952000.000000;0.000000
1687075033623851264.000000;0.000000
1687075033634372608.000000;0.000000
1687075033644207616.000000;0.000000
1687075033654596352.000000;0.000000
1687075033664794112.000000;0.000000
1687075033674954496.000000;0.000000
1687075033684023296.000000;0.000000
1687075033693969408.000000;0.000000
1687075033705167872.000000;0.000000
1687075033714141952.000000;0.000000
1687075033725193216.000000;0.000000
1687075033735053056.000000;0.000000
1687075033745282304.000000;0.000000
1687075033755641856.000000;0.000000
1687075033766013440.000000;0.000000
1687075033774178304.000000;0.000000
1687075033784694528.000000;0.000000
1687075033794539520.000000;0.000000
1687075033806317312.000000;0.000000
1687075033815157504.000000;0.000000
1687075033825798144.000000;0.000000
1687075033834070528.000000;0.000000
1687075033844252160.000000;0.000000
1687075033854665472.000000;0.000000
1687075033866726144.000000;0.000000
1687075033874601984.000000;0.000000
1687075033883958784.000000;0.000000
1687075033895232512.000000;0.000000
1687075033904011520.000000;0.000000
1687075033915217152.000000;0.000000
1687075033924625408.000000;0.000000
1687075033935485696.000000;0.000000
1687075033943835136.000000;0.000000
1687075033955321600.000000;0.000000
1687075033965315840.000000;0.000000
1687075033975156992.000000;0.000000
1687075033985582336.000000;0.000000
1687075033994483200.000000;0.000000
1687075034006417664.000000;0.000000
1687075034014924800.000000;0.000000
1687075034025640960.000000;0.000000
1687075034035425536.000000;0.000000
1687075034044194304.000000;0.000000
1687075034055267584.000000;0.000000
1687075034066877184.000000;0.000000
1687075034073953792.000000;0.000000
1687075034084370688.000000;0.000000
1687075034094368512.000000;0.000000
1687075034105072640.000000;0.000000
1687075034116736000.000000;0.000000
1687075034125342720.000000;0.000000
1687075034135085312.000000;0.000000
1687075034144545792.000000;0.000000
1687075034155189504.000000;0.000000
1687075034166698752.000000;0.000000
1687075034174605312.000000;0.000000
1687075034184477696.000000;0.000000
1687075034194838016.000000;0.000000
1687075034204620288.000000;0.000000
1687075034215450112.000000;0.000000
1687075034224806656.000000;0.000000
1687075034234423040.000000;0.000000
1687075034244638976.000000;0.000000
1687075034255138304.000000;0.000000
1687075034266591488.000000;0.000000
1687075034275207424.000000;0.000000
1687075034284290560.000000;0.000000
1687075034294834944.000000;0.000000
1687075034304757248.000000;0.000000
1687075034314364416.000000;0.000000
1687075034324233216.000000;0.000000
1687075034334580992.000000;0.000000
1687075034344978688.000000;0.000000
1687075034355839232.000000;0.000000
1687075034364499200.000000;0.000000
1687075034374415360.000000;0.000000
1687075034383895552.000000;0.000000
1687075034395042048.000000;0.000000
1687075034405068288.000000;0.000000
1687075034414790144.000000;0.000000
1687075034425139200.000000;0.000000
1687075034434758656.000000;0.000000
1687075034444899328.000000;0.000000
1687075034455641088.000000;0.000000
1687075034467329024.000000;0.000000
1687075034474211328.000000;0.000000
1687075034484270848.000000;0.000000
1687075034495559680.000000;0.000000
1687075034505011968.000000;0.000000
1687075034518523392.000000;0.000000
1687075034524581632.000000;0.000000
1687075034535238656.000000;0.000000
1687075034544724224.000000;0.000000
1687075034555945216.000000;0.000000
1687075034565843200.000000;0.000000
1687075034574658816.000000;0.000000
1687075034584970496.000000;0.000000
1687075034593877760.000000;0.000000
1687075034605871360.000000;0.000000
1687075034614982144.000000;0.000000
1687075034624734464.000000;0.000000
1687075034634620672.000000;0.000000
1687075034644207616.000000;0.000000
1687075034655547392.000000;0.000000
1687075034666232320.000000;0.000000
1687075034674867200.000000;0.000000
1687075034684459520.000000;0.000000
1687075034694799360.000000;0.000000
1687075034705496576.000000;0.000000
1687075034715393536.000000;0.000000
1687075034724493312.000000;0.000000
1687075034735576576.000000;0.000000
1687075034745200640.000000;0.000000
1687075034755389440.000000;0.000000
1687075034765465600.000000;0.000000
1687075034773679360.000000;0.000000
1687075034784539136.000000;0.000000
1687075034795060480.000000;0.000000
1687075034805478144.000000;0.000000
1687075034815400448.000000;0.000000
1687075034824568576.000000;0.000000
1687075034834736384.000000;0.000000
1687075034844244480.000000;0.000000
1687075034855354112.000000;0.000000
1687075034866820352.000000;0.000000
1687075034874303488.000000;0.000000
1687075034885448704.000000;0.000000
1687075034894861568.000000;0.000000
1687075034905492224.000000;0.000000
1687075034915403008.000000;0.000000
1687075034924776960.000000;0.000000
1687075034934275840.000000;0.000000
1687075034944779776.000000;0.000000
1687075034955534592.000000;0.000000
1687075034964351488.000000;0.000000
1687075034975046656.000000;0.000000
1687075034984357376.000000;0.000000
1687075034993875456.000000;0.000000
1687075035003852544.000000;0.000000
1687075035014759936.000000;0.000000
1687075035025896960.000000;0.000000
1687075035034479104.000000;0.000000
1687075035043999744.000000;0.000000
1687075035054497792.000000;0.000000
1687075035065211392.000000;0.000000
1687075035074152192.000000;0.000000
1687075035084875776.000000;0.000000
1687075035094260480.000000;0.000000
1687075035105123072.000000;0.000000
1687075035115243264.000000;0.000000
1687075035124339712.000000;0.000000
1687075035134284544.000000;0.000000
1687075035145011456.000000;0.000000
1687075035155221248.000000;0.000000
1687075035164811008.000000;0.000000
1687075035174271232.000000;0.000000
1687075035184775680.000000;0.000000
1687075035194828288.000000;0.000000
1687075035205548288.000000;0.000000
1687075035214030848.000000;0.000000
1687075035224173056.000000;0.000000
1687075035234585088.000000;0.000000
1687075035244411904.000000;0.000000
1687075035255105536.000000;0.000000
1687075035265566464.000000;0.000000
1687075035274925568.000000;0.000000
1687075035285094144.000000;0.000000
1687075035294826496.000000;0.000000
1687075035304631808.000000;0.000000
1687075035316134912.000000;0.000000
1687075035325564672.000000;0.000000
1687075035334910976.000000;0.000000
1687075035344847104.000000;0.000000
1687075035356075520.000000;0.000000
1687075035364618752.000000;0.000000
1687075035373912832.000000;0.000000
1687075035385078272.000000;0.000000
1687075035394241024.000000;0.000000
1687075035405632256.000000;0.000000
1687075035414807296.000000;0.000000
1687075035424661760.000000;0.000000
1687075035434071552.000000;0.000000
1687075035444397056.000000;0.000000
1687075035456300032.000000;0.000000
1687075035468148736.000000;0.000000
1687075035475256064.000000;0.000000
1687075035484109568.000000;0.000000
1687075035494301696.000000;0.000000
1687075035505627392.000000;0.000000
1687075035513774080.000000;0.000000
1687075035524514560.000000;0.000000
1687075035534190336.000000;0.000000
1687075035545106944.000000;0.000000
1687075035555004416.000000;0.000000
1687075035565262848.000000;0.000000
1687075035574404352.000000;0.000000
1687075035583860480.000000;0.000000
1687075035593947136.000000;0.000000
1687075035605952512.000000;0.000000
1687075035614933504.000000;0.000000
1687075035625667328.000000;0.000000
1687075035634528256.000000;0.000000
1687075035643401728.000000;0.000000
1687075035654170624.000000;0.000000
1687075035667257600.000000;0.000000
1687075035674241792.000000;0.000000
1687075035684818432.000000;0.000000
1687075035694168320.000000;0.000000
1687075035704815616.000000;0.000000
1687075035714920960.000000;0.000000
1687075035724705024.000000;0.000000
1687075035734346496.000000;0.000000
1687075035743569920.000000;0.000000
1687075035756227072.000000;0.000000
1687075035764793344.000000;0.000000
1687075035774884608.000000;0.000000
1687075035784538368.000000;0.000000
1687075035793769472.000000;0.000000
1687075035804578304.000000;0.000000
1687075035815030784.000000;0.000000
1687075035824688896.000000;0.000000
1687075035834741504.000000;0.000000
1687075035844313088.000000;0.000000
1687075035855940096.000000;0.000000
1687075035865652736.000000;0.000000
1687075035875212032.000000;0.000000
1687075035884837120.000000;0.000000
1687075035893939968.000000;0.000000
1687075035906024192.000000;0.000000
1687075035914303232.000000;0.000000
1687075035924155392.000000;0.000000
1687075035933698304.000000;0.000000
1687075035945834496.000000;0.000000
1687075035954434816.000000;0.000000
1687075035965298176.000000;0.000000
1687075035974807296.000000;0.000000
1687075035984468224.000000;0.000000
1687075035994840064.000000;0.000000
1687075036004700928.000000;0.000000
1687075036014930688.000000;0.000000
1687075036024331520.000000;0.000000
1687075036035007232.000000;0.000000
1687075036043683328.000000;0.000000
1687075036056043776.000000;0.000000
1687075036067300864.000000;0.000000
1687075036074699520.000000;0.000000
1687075036084959744.000000;0.000000
1687075036095132928.000000;0.000000
1687075036106024192.000000;0.000000
1687075036115237120.000000;0.000000
1687075036126208512.000000;0.000000
1687075036135244800.000000;0.000000
1687075036144703488.000000;0.000000
1687075036154890496.000000;0.000000
1687075036164294144.000000;0.000000
1687075036175474688.000000;0.000000
1687075036185553408.000000;0.000000
1687075036194384640.000000;0.000000
1687075036205373440.000000;0.000000
1687075036214748928.000000;0.000000
1687075036225168128.000000;0.000000
1687075036233939200.000000;0.000000
1687075036243731200.000000;0.000000
1687075036255827200.000000;0.000000
1687075036265322752.000000;0.000000
1687075036273931008.000000;0.000000
1687075036284216832.000000;0.000000
1687075036295076864.000000;0.000000
1687075036304452352.000000;0.000000
1687075036315382272.000000;0.000000
1687075036324251136.000000;0.000000
1687075036334355968.000000;0.000000
1687075036343739904.000000;0.000000
1687075036355073024.000000;0.000000
1687075036364639744.000000;0.000000
1687075036375302144.000000;0.000000
1687075036385047296.000000;0.000000
1687075036394925312.000000;0.000000
1687075036405522688.000000;0.000000
1687075036415110144.000000;0.000000
1687075036424862720.000000;0.000000
1687075036434335232.000000;0.000000
1687075036444357120.000000;0.000000
1687075036455457280.000000;0.000000
1687075036467121408.000000;0.000000
1687075036474935808.000000;0.000000
1687075036484410624.000000;0.000000
1687075036494024704.000000;0.000000
1687075036505655296.000000;0.000000
1687075036515020544.000000;0.000000
1687075036524540672.000000;0.000000
1687075036534825984.000000;0.000000
1687075036544272640.000000;0.000000
1687075036554698496.000000;0.000000
1687075036566704640.000000;0.000000
1687075036574858496.000000;0.000000
1687075036584436224.000000;0.000000
1687075036594253056.000000;0.000000
1687075036605705216.000000;0.000000
1687075036615251456.000000;0.000000
1687075036624097024.000000;0.000000
1687075036634046464.000000;0.000000
1687075036644387584.000000;0.000000
1687075036655344384.000000;0.000000
1687075036665435392.000000;0.000000
1687075036673788416.000000;0.000000
1687075036685606656.000000;0.000000
1687075036695046656.000000;0.000000
1687075036704634880.000000;0.000000
1687075036715823872.000000;0.000000
1687075036724714752.000000;0.000000
1687075036734179328.000000;0.000000
1687075036744088064.000000;0.000000
1687075036755341056.000000;0.000000
1687075036765447424.000000;0.000000
1687075036774339072.000000;0.000000
1687075036784593664.000000;0.000000
1687075036794245120.000000;0.000000
1687075036805542400.000000;0.000000
1687075036814589440.000000;0.000000
1687075036824504064.000000;0.000000
1687075036834825984.000000;0.000000
1687075036844829696.000000;0.000000
1687075036855121664.000000;0.000000
1687075036864526592.000000;0.000000
1687075036874427648.000000;0.000000
1687075036884125440.000000;0.000000
1687075036894989568.000000;0.000000
1687075036904647168.000000;0.000000
1687075036914090752.000000;0.000000
1687075036925016320.000000;0.000000
1687075036933935360.000000;0.000000
1687075036945596672.000000;0.000000
1687075036955045376.000000;0.000000
1687075036966178560.000000;0.000000
1687075036974805760.000000;0.000000
1687075036984235008.000000;0.000000
1687075036993687296.000000;0.000000
1687075037003927040.000000;0.000000
1687075037015082752.000000;0.000000
1687075037024803072.000000;0.000000
1687075037034012672.000000;0.000000
1687075037043663360.000000;0.000000
1687075037055316480.000000;0.000000
1687075037065713920.000000;0.000000
1687075037074087936.000000;0.000000
1687075037084797184.000000;0.000000
1687075037095176192.000000;0.000000
1687075037104829440.000000;0.000000
1687075037115072256.000000;0.000000
1687075037124400640.000000;0.000000
1687075037134907392.000000;0.000000
1687075037144473856.000000;0.000000
1687075037155625728.000000;0.000000
1687075037164124672.000000;0.000000
